month,day,hour,day of week,air_temp_f,3039 power (kW),3538 power (kW),4031 power (kW),6139 power (kW),7951 power (kW),8386 power (kW),8565 power (kW),9278 power (kW),power(kW)
7.0,8.0,13.0,6.0,88.26,1.98625,1.268,1.68275,3.4205,2.91175,1.0195,3.0175,5.7620000000000005,21.06825
7.0,8.0,14.0,6.0,88.82,3.976,1.23,4.49425,3.3995,3.45675,0.93425,2.39325,4.842,24.726
7.0,8.0,15.0,6.0,89.7,2.8765,1.68225,7.70275,3.77425,2.5605,1.264,2.6735,4.41075,26.9445
7.0,8.0,16.0,6.0,91.54,5.871,1.91425,6.95325,2.1735,2.4145,1.2835,3.42375,4.34225,28.375999999999998
7.0,8.0,17.0,6.0,91.56,3.0815,1.74625,4.30825,2.0295,2.7815,1.58025,5.89575,4.4765,25.899499999999996
7.0,8.0,18.0,6.0,89.38,5.827000000000001,1.47075,3.508,1.02375,2.54475,1.8455,4.438,4.34525,25.003
7.0,8.0,19.0,6.0,83.92,5.02675,1.181,3.22025,2.25125,2.22275,1.37025,4.75525,4.11125,24.13875
7.0,8.0,20.0,6.0,81.85,5.5985,1.17475,2.173,2.34775,2.15725,0.941,2.95725,4.5425,21.892
7.0,8.0,21.0,6.0,80.77,5.30775,0.764,1.84925,2.1085,1.2835,1.3,3.05175,4.11575,19.780500000000004
7.0,8.0,22.0,6.0,79.51,4.6160000000000005,1.204,1.452,1.116,1.18425,0.47375,2.32725,3.108,15.481250000000001
7.0,8.0,23.0,6.0,78.57,4.848,1.1965,1.30675,1.74675,1.03575,0.551,1.7185,2.4815,14.88475
7.0,9.0,0.0,0.0,77.3,4.46625,0.5805,1.13075,1.162,1.02125,0.2815,1.79025,1.894,12.3265
7.0,9.0,1.0,0.0,76.78,3.38525,0.6505,0.79875,1.465,0.37325,0.53025,1.64925,1.891,10.74325
7.0,9.0,2.0,0.0,75.66,2.81225,0.57725,0.7709999999999999,1.71225,0.3945,0.27075,1.42475,1.62875,9.5915
7.0,9.0,3.0,0.0,74.8,2.508,0.5665,0.46125,0.8355,0.3975,0.277,1.338,1.84775,8.2315
7.0,9.0,4.0,0.0,74.31,2.28475,0.55425,0.7545,0.68625,0.37275,0.29,1.28625,2.02125,8.25
7.0,9.0,5.0,0.0,73.91,0.807,0.2405,0.57375,0.67,0.37775,1.1025,1.2845,1.16075,6.21675
7.0,9.0,6.0,0.0,74.63,0.90225,0.56025,0.597,0.6315,0.385,0.926,1.27875,1.4945,6.77525
7.0,9.0,7.0,0.0,74.41,2.90925,0.531,0.675,0.589,0.5785,0.37375,0.861,1.69825,8.21575
7.0,9.0,8.0,0.0,75.17,2.64575,0.29725,0.46575,0.63025,0.84925,1.65775,0.688,1.46425,8.69825
7.0,9.0,9.0,0.0,75.79,1.4885,0.65625,0.5085,0.78825,0.51075,0.65875,0.91125,3.3775,8.899750000000001
7.0,9.0,10.0,0.0,76.82,0.7445,0.70025,0.72275,1.8355,0.37575,0.72125,0.60225,3.139,8.841249999999999
7.0,9.0,11.0,0.0,78.91,0.67325,0.515,0.78625,2.00525,1.131,1.31975,0.63175,4.018,11.08025
7.0,9.0,12.0,0.0,80.11,0.65425,0.22525,1.0615,2.73875,2.02475,1.6225,0.7795,3.35025,12.45675
7.0,9.0,13.0,0.0,76.37,0.6659999999999999,0.55025,0.83025,1.34875,1.112,0.90575,0.84825,3.779,10.04025
7.0,9.0,14.0,0.0,75.4,0.66025,0.561,0.6759999999999999,3.24075,1.07075,0.46275,1.3105,4.17925,12.161249999999999
7.0,9.0,15.0,0.0,75.95,0.644,1.115,0.472,1.7765,0.7955,0.7005,1.2225,1.574,8.3
7.0,9.0,16.0,0.0,77.48,0.637,0.81575,0.69625,1.46475,0.34375,0.774,1.579,1.91075,8.22125
7.0,9.0,17.0,0.0,78.25,1.871,0.81175,2.06425,1.62225,1.11175,1.4715,2.61175,3.84525,15.409500000000001
7.0,9.0,18.0,0.0,78.42,5.5565,0.82225,2.9845,1.92,0.90075,1.294,3.14525,1.88125,18.504500000000004
7.0,9.0,19.0,0.0,77.21,4.727,0.884,2.9775,1.34725,1.15775,0.78825,2.7310000000000003,2.4245,17.03725
7.0,9.0,20.0,0.0,76.12,4.721,0.8035,1.79525,2.5845,0.9675,0.723,1.513,2.7485,15.85625
7.0,9.0,21.0,0.0,75.49,1.8805,0.69175,0.94725,1.39275,0.59,0.4815,1.7795,4.06975,11.832999999999998
7.0,9.0,22.0,0.0,75.02,3.9515,0.67825,1.064,3.05725,0.5705,0.32275,1.768,2.66825,14.0805
7.0,9.0,23.0,0.0,74.12,4.8675,0.42775,0.845,0.9825,0.58325,0.30225,1.86325,1.53675,11.40825
7.0,10.0,0.0,1.0,73.47,4.335,0.53425,0.8675,0.8755,0.435,0.27025,1.344,1.339,10.000499999999999
7.0,10.0,1.0,1.0,73.45,2.775,0.2335,0.499,0.68875,0.38925,0.43225,1.43225,1.465,7.914999999999999
7.0,10.0,2.0,1.0,72.92,2.11425,0.22475,0.4885,0.6920000000000001,0.34475,0.3305,1.26225,0.9985,6.455500000000001
7.0,10.0,3.0,1.0,72.71,2.143,0.536,0.34575,0.7125,0.33775,0.3005,1.39275,0.973,6.74125
7.0,10.0,4.0,1.0,73.06,1.2725,0.2635,0.34325,0.7495,0.961,0.2875,1.3835,1.456,6.716749999999999
7.0,10.0,5.0,1.0,73.47,0.76525,0.22125,0.33725,0.74275,0.37225,0.26925,1.4,1.218,5.3260000000000005
7.0,10.0,6.0,1.0,74.13,0.953,0.2375,0.3365,0.73425,0.33475,0.7695,1.221,1.26025,5.84675
7.0,10.0,7.0,1.0,74.26,1.69275,0.248,0.6605,2.00025,0.3295,0.315,0.8690000000000001,1.0,7.115
7.0,10.0,8.0,1.0,75.48,2.03575,0.53825,0.512,1.97125,0.48575,1.16625,0.61275,1.673,8.995000000000001
7.0,10.0,9.0,1.0,77.99,2.083,0.67875,0.50525,1.93775,0.569,0.82075,0.7375,2.38575,9.71775
7.0,10.0,10.0,1.0,80.92,1.624,0.91375,0.48375,1.0525,1.28075,1.0555,1.735,2.8555,11.00075
7.0,10.0,11.0,1.0,83.93,1.60575,0.78175,1.1005,2.8265,2.01975,1.874,0.8370000000000001,2.8905,13.93575
7.0,10.0,12.0,1.0,85.54,2.2425,0.475,1.6595,1.23275,2.21825,0.82925,2.6305,4.06675,15.354500000000002
7.0,10.0,13.0,1.0,89.34,2.74125,0.85025,2.26975,1.59175,2.39275,1.27825,3.61725,3.4275,18.168750000000003
7.0,10.0,14.0,1.0,90.71,3.567,1.26975,1.84725,6.07625,3.002,1.29125,1.97775,4.4845,23.51575
7.0,10.0,15.0,1.0,91.99,2.563,1.2525,2.16,5.214,2.521,1.1215,2.08725,4.7625,21.681749999999997
7.0,10.0,16.0,1.0,92.35,0.711,1.44325,2.1235,4.77925,2.9805,1.1065,2.898,5.0360000000000005,21.078
7.0,10.0,17.0,1.0,93.01,2.753,1.38425,2.0605,4.26725,2.5585,1.34025,2.9425,5.11425,22.420499999999997
7.0,10.0,18.0,1.0,93.2,6.95225,1.55125,2.701,5.8820000000000014,2.8760000000000003,1.90575,3.0515,5.22625,30.146000000000004
7.0,10.0,19.0,1.0,91.65,5.81425,1.47875,4.06825,2.194,2.6055,1.15175,2.86225,5.0235,25.19825
7.0,10.0,20.0,1.0,90.61,5.744,1.1265,3.69175,5.4195,3.0095,1.2405,2.8095,4.39125,27.432499999999997
7.0,10.0,21.0,1.0,86.43,4.9945,1.58725,3.5485,3.116,1.584,1.08575,2.985,4.90875,23.80975
7.0,10.0,22.0,1.0,84.68,5.11825,1.246,3.34825,2.11525,1.87375,0.7095,2.67875,4.2885,21.378249999999998
7.0,10.0,23.0,1.0,83.39,5.00525,1.30025,2.832,1.659,1.453,0.64625,1.67775,2.96775,17.541249999999998
7.0,11.0,0.0,2.0,81.67,4.4275,1.5705,2.85725,1.44575,1.6015,0.61125,1.84275,2.8475,17.204
7.0,11.0,1.0,2.0,80.08,4.382,1.0355,2.65275,0.6895,1.18475,0.594,1.54425,2.4935,14.576249999999998
7.0,11.0,2.0,2.0,79.09,4.34175,0.91775,2.291,1.3375,0.414,0.62875,1.44325,2.23025,13.604249999999999
7.0,11.0,3.0,2.0,77.71,2.9945,0.91275,2.10925,0.65275,0.83325,0.35675,1.45875,2.2045,11.522499999999999
7.0,11.0,4.0,2.0,76.56,1.41675,0.5995,2.07,1.25075,0.38225,0.58425,1.34025,2.05125,9.695
7.0,11.0,5.0,2.0,76.03,0.78925,0.55075,1.909,0.58125,0.36425,0.883,1.382,1.79825,8.25775
7.0,11.0,6.0,2.0,74.83,1.2165,0.56575,2.13675,0.57975,0.3525,1.63025,1.34025,1.8285,9.65025
7.0,11.0,7.0,2.0,74.27,2.21075,0.61825,1.981,1.117,1.126,0.9245,0.85275,1.943,10.773249999999999
7.0,11.0,8.0,2.0,77.23,1.511,0.81625,1.73475,1.76875,0.71125,0.44875,0.78775,2.1055,9.883999999999999
7.0,11.0,9.0,2.0,80.62,0.718,1.06925,1.81975,2.682,1.12225,0.69875,0.64875,2.74325,11.501999999999999
7.0,11.0,10.0,2.0,83.17,0.665,1.1405,1.1840000000000002,2.255,1.3869999999999998,0.68275,0.759,3.03425,11.1075
7.0,11.0,11.0,2.0,86.14,0.677,0.8225,1.22375,2.9095,2.004,1.1435,1.1995,5.5695,15.549249999999999
7.0,11.0,12.0,2.0,89.34,0.67925,1.099,2.09225,2.955,2.24975,1.70775,1.888,5.60775,18.278750000000002
7.0,11.0,13.0,2.0,91.9,0.6535,1.196,3.62175,1.46725,3.1815,1.28925,2.3105,4.837,18.55675
7.0,11.0,14.0,2.0,93.09,0.66575,1.396,3.94275,1.206,3.18625,1.3445,1.88275,4.7985,18.4225
7.0,11.0,15.0,2.0,94.04,2.19625,1.7619999999999998,2.78875,2.0375,3.66525,1.5085,2.7310000000000003,4.785,21.47425
7.0,11.0,16.0,2.0,94.47,2.76325,1.94225,2.22375,2.67725,3.64325,1.20825,3.0075,4.46525,21.93075
7.0,11.0,17.0,2.0,94.8,5.00175,2.1165,2.9530000000000003,5.1295,3.2815,1.857,3.1055,4.75375,28.1985
7.0,11.0,18.0,2.0,95.11,5.40375,2.25675,4.1215,4.31025,3.03675,1.7795,3.177,4.89625,28.981749999999998
7.0,11.0,19.0,2.0,93.56,5.85275,2.26,3.9365,3.6085,3.1735,1.1675,3.155,4.337,27.490750000000002
7.0,11.0,20.0,2.0,91.27,5.7515,2.06475,3.71,2.468,2.951,1.40575,3.052,4.35225,25.755250000000004
7.0,11.0,21.0,2.0,88.19,6.0495,1.76675,3.83125,1.5590000000000002,1.9535,1.109,3.0115,4.90575,24.186250000000005
7.0,11.0,22.0,2.0,84.96,5.048,1.50025,3.15125,5.62375,2.56725,0.7745,2.91375,4.72825,26.307000000000002
7.0,11.0,23.0,2.0,84.52,4.5855,1.535,2.87875,5.5360000000000005,1.2925,0.8045,2.965,4.36525,23.962500000000002
7.0,12.0,0.0,3.0,81.8,4.45825,0.96775,2.73925,4.688,1.0135,0.552,2.1595,3.90075,20.479
7.0,12.0,1.0,3.0,79.98,4.39075,0.941,2.71075,3.50025,0.8265,0.269,1.82575,3.4245,17.8885
7.0,12.0,2.0,3.0,79.39,4.3295,0.945,2.30275,1.597,0.42225,0.5555,1.6030000000000002,2.72725,14.48225
7.0,12.0,3.0,3.0,78.51,3.58275,0.5735,1.3715,0.66975,0.82575,0.5375,1.49475,2.24875,11.30425
7.0,12.0,4.0,3.0,77.12,1.0590000000000002,0.60125,0.62925,1.3925,0.40525,0.3005,1.527,1.639,7.553750000000001
7.0,12.0,5.0,3.0,76.39,0.893,0.59875,0.61675,0.9195,0.37875,1.16225,1.38625,2.11425,8.069500000000001
7.0,12.0,6.0,3.0,75.63,0.70475,0.54,0.652,0.618,0.36325,0.92025,1.3725,1.78675,6.9575
7.0,12.0,7.0,3.0,74.87,2.2975,0.51375,0.64975,1.45725,0.85375,0.29625,0.70525,1.96125,8.73475
7.0,12.0,8.0,3.0,77.52,2.0165,1.0605,0.4925,0.75475,0.716,1.20975,0.9245,1.5285,8.703
7.0,12.0,9.0,3.0,80.38,1.6825,0.5579999999999999,0.67075,1.59175,1.412,0.613,0.7015,2.80725,10.036750000000001
7.0,12.0,10.0,3.0,84.16,1.58025,0.99525,0.69275,2.08575,0.77425,0.6105,0.7709999999999999,4.88025,12.39
7.0,12.0,11.0,3.0,85.99,0.943,1.408,1.00775,2.04575,3.0625,0.746,1.296,4.64025,15.149249999999999
7.0,12.0,12.0,3.0,89.71,0.86625,1.22625,1.7435,1.11775,2.7475,0.8390000000000001,0.69575,3.358,12.594000000000001
7.0,12.0,13.0,3.0,91.49,0.8355,1.1725,1.5885,1.83725,3.23225,1.34125,1.20075,4.6115,15.819500000000001
7.0,12.0,14.0,3.0,92.4,0.91225,1.297,1.914,0.918,3.76725,3.2715,3.1885,4.5235,19.792
7.0,12.0,15.0,3.0,94.77,3.10325,1.95575,2.178,2.305,4.21575,2.051,2.4435,5.17325,23.4255
7.0,12.0,16.0,3.0,94.8,3.26575,1.9475,1.9985,2.65875,3.839,1.778,3.14425,5.37325,24.005
7.0,12.0,17.0,3.0,96.17,1.909,1.79,3.36625,2.535,4.3245,1.71625,3.32675,5.478,24.445749999999997
7.0,12.0,18.0,3.0,95.69,6.35825,1.85675,3.25875,1.8805,3.789,1.9145,3.25275,5.31975,27.630249999999997
7.0,12.0,19.0,3.0,94.3,5.729,2.11375,2.664,2.339,3.115,1.56375,3.144,5.10025,25.76875
7.0,12.0,20.0,3.0,91.78,6.25875,1.4565,2.43125,1.812,2.67325,1.34775,2.88375,4.99725,23.8605
7.0,12.0,21.0,3.0,88.52,5.81375,1.73825,3.06175,1.94825,1.50375,1.40725,2.97825,4.7875,23.238749999999996
7.0,12.0,22.0,3.0,86.38,5.2415,1.367,2.9760000000000004,6.314,2.232,0.8125,2.9845,4.82625,26.753750000000004
7.0,12.0,23.0,3.0,84.78,4.6565,1.2515,2.79375,6.5045,1.91575,1.0455,2.94475,5.525,26.63725
7.0,13.0,0.0,4.0,83.22,4.4495,1.27775,2.60225,5.98375,1.336,0.62075,2.05575,4.1465,22.47225
7.0,13.0,1.0,4.0,82.24,4.3895,0.59825,2.20325,3.34425,1.01475,0.5875,1.99825,3.60375,17.7395
7.0,13.0,2.0,4.0,79.62,4.33475,0.259,0.909,1.61675,0.85775,0.59075,1.70825,3.075,13.35125
7.0,13.0,3.0,4.0,79.26,4.2995,0.55325,0.8535,1.34025,0.392,0.33725,1.7080000000000002,2.8075,12.291250000000002
7.0,13.0,4.0,4.0,78.07,2.3045,0.39625,0.70925,0.823,0.85925,0.59875,1.63175,2.911,10.23375
7.0,13.0,5.0,4.0,77.62,0.58075,0.6125,0.6565,1.5845,0.904,0.7865,1.50725,2.09725,8.72925
7.0,13.0,6.0,4.0,76.17,0.86875,0.49725,0.64825,1.30375,0.3525,1.39525,1.43325,1.58875,8.08775
7.0,13.0,7.0,4.0,76.48,1.6555,0.9075,0.3925,1.4005,1.04725,0.362,0.7879999999999999,1.912,8.465250000000001
7.0,13.0,8.0,4.0,78.17,1.8045,1.48675,0.39575,1.228,0.80125,1.5535,0.85125,3.422,11.543000000000001
7.0,13.0,9.0,4.0,80.26,0.8405,0.93275,1.10075,1.43775,1.38725,0.916,0.69775,6.47525,13.788
7.0,13.0,10.0,4.0,83.36,0.73475,1.1405,1.5730000000000002,1.98475,1.2815,0.977,0.63375,4.72,13.04525
7.0,13.0,11.0,4.0,85.68,0.926,1.2725,1.909,2.22425,1.783,0.88625,0.6709999999999999,4.51275,14.184749999999998
7.0,13.0,12.0,4.0,88.89,0.97875,1.24775,2.0215,2.63,0.4085,0.7895,0.70525,5.7275,14.50875
7.0,13.0,13.0,4.0,90.42,1.75975,1.32725,1.86125,2.1185,3.92175,1.0905,2.123,6.65425,20.856250000000003
7.0,13.0,14.0,4.0,92.98,2.99375,1.876,1.99825,4.0475,2.911,0.91825,0.894,5.87275,21.5115
7.0,13.0,15.0,4.0,94.11,2.47975,2.0235,2.0395,3.584,3.47625,0.999,3.0865,5.76375,23.45225
7.0,13.0,16.0,4.0,94.38,3.05175,2.44075,1.948,4.046,2.66875,1.177,3.87975,6.79,26.002
7.0,13.0,17.0,4.0,95.54,6.7185,2.104,2.4915,4.202,3.88375,1.2305,3.515,4.917,29.06225
7.0,13.0,18.0,4.0,95.53,6.76,2.03975,3.0715,5.01175,3.80325,1.25425,3.36075,4.52975,29.830999999999996
7.0,13.0,19.0,4.0,94.51,5.83125,1.9725,2.79625,3.5010000000000003,2.66275,1.15425,3.005,5.1045,26.027499999999996
7.0,13.0,20.0,4.0,91.63,5.68325,1.4745,5.275,3.28475,2.88125,1.18675,3.4225,6.33575,29.543750000000003
7.0,13.0,21.0,4.0,88.01,5.7295,1.32725,4.935,2.86225,1.482,1.1840000000000002,5.727,4.48025,27.727249999999998
7.0,13.0,22.0,4.0,86.2,5.6785,1.6175,3.326,5.417999999999998,2.6315,1.0185,2.989,3.8175,26.496499999999997
7.0,13.0,23.0,4.0,84.54,5.0165,1.06125,2.89625,1.88,1.6825,0.76725,2.893,3.365,19.561750000000004
7.0,14.0,0.0,5.0,83.17,5.1565,1.02275,2.58875,1.3095,2.051,0.73,2.67175,3.05625,18.5865
7.0,14.0,1.0,5.0,81.36,4.4135,0.6275,2.48,1.54175,1.009,0.5955,1.956,3.0755,15.69875
7.0,14.0,2.0,5.0,80.39,4.399,0.8959999999999999,1.06725,1.31075,0.85025,0.59125,1.85475,3.1425,14.11175
7.0,14.0,3.0,5.0,78.83,3.2355,0.586,0.79325,1.3775,0.42175,0.33875,1.859,2.4290000000000003,11.040750000000001
7.0,14.0,4.0,5.0,77.85,0.5995,0.58475,0.7609999999999999,1.35025,1.30825,0.5760000000000001,1.7519999999999998,2.37875,9.310500000000001
7.0,14.0,5.0,5.0,77.52,0.70925,0.6905,0.70325,0.58,0.3865,0.56125,1.72775,2.287,7.645499999999999
7.0,14.0,6.0,5.0,76.84,2.52075,0.494,0.726,0.5545,0.38175,0.40175,1.5575,2.062,8.69825
7.0,14.0,7.0,5.0,76.75,2.26525,0.5305,0.36525,1.27425,1.444,1.139,1.62875,2.3485,10.9955
7.0,14.0,8.0,5.0,78.19,1.4280000000000002,1.05425,0.342,0.545,0.80975,0.92175,0.98875,2.20475,8.294250000000002
7.0,14.0,9.0,5.0,81.11,2.695,0.39875,0.70125,2.7545,1.53325,0.79225,0.69275,3.03125,12.599
7.0,14.0,10.0,5.0,85.07,1.75125,0.564,0.67825,2.36975,4.398,1.031,0.457,3.80375,15.053
7.0,14.0,11.0,5.0,87.85,2.01625,0.92375,0.7145,1.62225,5.1960000000000015,1.1225,0.22025,4.16275,15.978250000000003
7.0,14.0,12.0,5.0,90.53,6.8935,1.42425,1.28275,4.63075,3.14925,1.30925,0.2115,4.2215,23.122749999999996
7.0,14.0,13.0,5.0,91.15,3.731,1.7895,3.21175,4.539,1.31025,1.3865,0.284,4.18425,20.436249999999998
7.0,14.0,14.0,5.0,92.75,5.81925,1.33825,3.41725,4.51925,5.4695,1.6555,1.68875,4.55875,28.4665
7.0,14.0,15.0,5.0,94.75,4.85325,1.7945,3.56975,4.5405,5.68075,1.58925,3.1965,4.57925,29.80375
7.0,14.0,16.0,5.0,96.42,4.51975,2.06475,4.08575,0.83725,4.9435,1.531,3.1055,4.492,25.5795
7.0,14.0,17.0,5.0,96.39,2.46975,1.835,5.82275,3.86325,3.91,1.88075,3.14275,4.86425,27.7885
7.0,14.0,18.0,5.0,96.26,5.956,1.7180000000000002,6.8655,2.4345,2.22625,1.595,3.073,6.12225,29.9905
7.0,14.0,19.0,5.0,94.33,5.40175,1.953,3.67625,3.31375,2.89725,1.8295,2.8885,4.7005,26.6605
7.0,14.0,20.0,5.0,91.89,5.31525,1.24475,2.16425,2.45075,2.92425,1.1185,2.967,4.3665,22.551250000000003
7.0,14.0,21.0,5.0,89.32,5.2879999999999985,1.16325,2.19575,4.069,1.0555,1.087,3.3045,4.33675,22.49975
7.0,14.0,22.0,5.0,87.62,4.99575,1.6015,2.021,5.3695,2.20975,1.1,5.63625,3.78625,26.720000000000002
7.0,14.0,23.0,5.0,85.53,5.127000000000002,1.10275,6.28575,4.831,0.9595,0.73375,4.273,5.865,29.177750000000003
7.0,15.0,0.0,6.0,83.62,4.70125,1.25125,3.38275,4.747,1.41075,0.7985,2.11975,5.7165,24.12775
7.0,15.0,1.0,6.0,81.44,4.383,1.04975,1.8445,3.45425,0.8355,0.73625,1.959,4.582,18.84425
7.0,15.0,2.0,6.0,80.43,4.35825,0.6185,1.15875,1.50175,1.13825,0.7485,1.7825,2.99625,14.30275
7.0,15.0,3.0,6.0,79.51,4.349,0.61375,0.73125,0.9775,0.85325,0.71975,1.78825,2.13025,12.163
7.0,15.0,4.0,6.0,79.0,3.50625,0.83975,0.83475,0.91375,0.908,0.73525,1.76175,2.32675,11.82625
7.0,15.0,5.0,6.0,79.35,3.508,0.6975,0.6305,1.64025,0.4785,0.503,1.61175,1.98675,11.05625
7.0,15.0,6.0,6.0,78.66,2.39325,0.51825,0.6085,0.58225,0.42975,0.8125,1.52,1.9605,8.825000000000001
7.0,15.0,7.0,6.0,77.48,1.809,0.535,0.34700000000000003,1.1325,1.42875,0.984,1.399,1.67175,9.307
7.0,15.0,8.0,6.0,78.42,1.64825,0.95175,0.51625,1.5775,0.9305,1.3155,0.93075,2.73,10.6005
7.0,15.0,9.0,6.0,81.77,3.4325,0.66175,0.8340000000000001,4.89,1.10075,0.93225,0.974,2.7775,15.602749999999999
7.0,15.0,10.0,6.0,83.02,5.81175,1.1995,1.07275,4.8815,1.5985,1.111,1.0490000000000002,3.17075,19.894750000000002
7.0,15.0,11.0,6.0,86.39,6.24075,1.041,1.28725,3.57225,2.52975,1.2285,1.3685,3.61525,20.88325
7.0,15.0,12.0,6.0,88.72,6.36275,1.0205,1.78025,3.33575,2.68625,1.35575,1.44075,3.92725,21.90925
7.0,15.0,13.0,6.0,91.22,5.51725,1.11825,3.71375,2.66775,3.9925,1.32675,0.736,3.932,23.00425
7.0,15.0,14.0,6.0,93.47,2.19875,1.3265,2.9905,4.34775,5.1365,1.51925,1.945,5.68075,25.145
7.0,15.0,15.0,6.0,93.95,3.4425,1.77325,5.8945,4.436,3.702,1.5615,2.914,4.4235,28.14725
7.0,15.0,16.0,6.0,96.06,3.98775,1.4505,2.90225,1.76425,3.06875,1.811,2.99025,4.44,22.41475
7.0,15.0,17.0,6.0,96.12,4.9835,1.80175,3.2645,2.32725,3.18275,1.61325,2.9005,4.45925,24.53275
7.0,15.0,18.0,6.0,95.96,6.29925,1.8055,2.9330000000000003,0.75925,3.012,1.57075,2.991,4.4075,23.778249999999996
7.0,15.0,19.0,6.0,94.0,6.13475,2.09825,2.7805,0.73125,2.763,1.50775,2.9515,4.04875,23.015749999999997
7.0,15.0,20.0,6.0,91.68,5.83825,1.5925,3.78075,1.80775,2.71125,1.2205,3.39075,3.88225,24.224
7.0,15.0,21.0,6.0,89.77,5.46075,1.4535,3.526,3.8205,1.9805,1.22075,4.18825,3.48325,25.133499999999998
7.0,15.0,22.0,6.0,87.32,5.3385,1.42725,3.882,2.4665,1.24675,0.989,2.8710000000000004,3.14,21.361000000000004
7.0,15.0,23.0,6.0,84.78,5.0235,1.26675,1.339,2.9435,0.85175,0.755,2.1,3.3455,17.625000000000004
7.0,16.0,0.0,0.0,82.6,4.43175,1.04325,0.97375,1.595,1.389,0.67925,2.05575,3.2755,15.443249999999999
7.0,16.0,1.0,0.0,81.14,4.40325,0.69325,0.953,1.429,0.97425,0.40475,1.617,2.64275,13.117249999999999
7.0,16.0,2.0,0.0,79.44,4.24225,0.87075,0.95375,1.265,0.77075,0.6315,1.6335,2.4555,12.823
7.0,16.0,3.0,0.0,78.98,1.6785,0.564,0.748,0.52375,0.386,0.60875,1.73325,2.58675,8.829
7.0,16.0,4.0,0.0,78.57,2.37175,0.57375,0.743,1.23725,1.2735,0.34725,1.65,2.45675,10.65325
7.0,16.0,5.0,0.0,77.41,0.6890000000000001,0.68475,0.7655,0.53975,0.36575,0.568,1.4775,2.3825,7.472750000000001
7.0,16.0,6.0,0.0,76.53,0.95925,0.87625,0.77725,0.57425,1.0625,0.92775,1.68275,1.94975,8.80975
7.0,16.0,7.0,0.0,76.4,1.84475,0.474,0.6895,1.2485,1.01225,1.23975,1.0015,2.0615,9.57175
7.0,16.0,8.0,0.0,77.7,2.1135,0.50675,0.454,1.4375,0.71875,1.39675,0.6595,1.9915,9.278250000000002
7.0,16.0,9.0,0.0,80.73,1.2085,1.23575,0.8390000000000001,1.23025,0.70625,1.25025,0.6985,2.5085,9.677
7.0,16.0,10.0,0.0,84.14,0.7020000000000001,0.8109999999999999,0.93,2.28725,1.87925,1.1645,0.65975,4.07875,12.5125
7.0,16.0,11.0,0.0,86.97,0.70825,1.15,1.5685,3.36,1.65275,1.5755,0.624,4.05325,14.69225
7.0,16.0,12.0,0.0,89.74,0.87875,0.95,1.7075,3.3510000000000004,3.131,1.6769999999999998,0.75375,6.06125,18.51025
7.0,16.0,13.0,0.0,93.93,0.69325,1.76025,2.156,4.07275,3.454,1.43925,2.187,5.47775,21.24025
7.0,16.0,14.0,0.0,94.61,0.6509999999999999,1.68275,1.9415,3.94975,3.345,1.66875,2.08225,6.85675,22.17775
7.0,16.0,15.0,0.0,96.48,0.63975,1.73,2.44525,4.895,2.9765,1.7775,3.00925,6.924,24.39725
7.0,16.0,16.0,0.0,98.35,0.63325,1.9595,2.40975,3.616,3.0435,2.29525,3.023,5.3105,22.29075
7.0,16.0,17.0,0.0,99.03,0.58725,1.81475,4.617,4.84375,3.747,2.34825,3.2055,5.17825,26.341749999999998
7.0,16.0,18.0,0.0,98.08,2.43475,1.55475,7.28075,2.82075,2.91225,2.64675,3.22775,5.20275,28.0805
7.0,16.0,19.0,0.0,95.89,5.2615,1.8535,4.819,4.7330000000000005,3.22125,1.8885,3.02,4.80025,29.597
7.0,16.0,20.0,0.0,93.32,5.10625,1.986,4.15575,4.00875,3.638,1.71475,2.982,4.48525,28.07675
7.0,16.0,21.0,0.0,90.41,4.97875,1.6615,3.4085,3.02425,1.806,1.5585,4.51275,5.22,26.17025
7.0,16.0,22.0,0.0,87.96,4.85975,1.564,4.08125,2.44875,2.13575,1.266,3.11425,5.04825,24.517999999999997
7.0,16.0,23.0,0.0,85.59,4.729,1.60475,2.92675,2.04825,1.568,0.69825,2.60625,4.025,20.206249999999997
7.0,17.0,0.0,1.0,82.29,4.6255,1.2815,2.69025,1.556,1.08075,0.73875,2.58225,3.65075,18.20575
7.0,17.0,1.0,1.0,80.01,4.569,1.20225,2.64625,1.4480000000000002,1.4385,0.71425,1.84375,3.0980000000000003,16.96
7.0,17.0,2.0,1.0,78.56,4.4185,0.93925,2.2305,1.04075,0.40575,0.65975,1.79775,2.978,14.470250000000002
7.0,17.0,3.0,1.0,77.45,4.4505,0.5815,2.298,0.9115,0.7925,0.759,1.653,2.4775,13.9235
7.0,17.0,4.0,1.0,76.47,2.705,0.89625,2.379,0.5505,0.3885,0.57175,1.57425,2.011,11.076249999999998
7.0,17.0,5.0,1.0,75.86,0.935,0.53425,0.7495,0.5455,1.0025,0.748,1.556,1.7435,7.81425
7.0,17.0,6.0,1.0,73.16,0.9095,0.58125,0.588,1.28,1.3635,1.01675,1.36975,1.6405,8.74925
7.0,17.0,7.0,1.0,75.33,2.33,0.84425,0.6305,0.465,0.88875,0.40675,1.8215,1.969,9.355749999999999
7.0,17.0,8.0,1.0,76.64,1.4755,0.54675,0.5045,0.4655,0.82675,1.7575,0.8385,1.9315,8.3465
