month,day,hour,day of week,air_temp_f,3039 power (kW),3538 power (kW),4031 power (kW),6139 power (kW),7951 power (kW),8386 power (kW),8565 power (kW),9278 power (kW)
1,10,5,2,47.82,0.75275,0.31725,0.36725,0.6425,0.3415,0.40225,0.60375,2.5385
,,,,,,,,,,,,
1,10,6,2,48.02,2.6205,0.25575,0.5805,1.0155,1.92725,0.939,0.749,0.7505
,,,,,,,,,,,,
1,10,7,2,48.46,2.395,0.26375,2.50875,1.28825,1.764,0.988,0.71475,2.76325
,,,,,,,,,,,,
1,10,8,2,48.9,1.23925,0.35225,2.33925,1.86225,0.41075,0.60975,0.7895,1.519
,,,,,,,,,,,,
1,10,9,2,50.16,0.75225,0.34525,0.95175,1.58375,1.68625,0.62225,0.676,2.16675
,,,,,,,,,,,,
1,10,10,2,51.97,0.65425,0.4445,0.3045,0.73475,0.2295,0.465,0.60275,1.21725
,,,,,,,,,,,,
1,10,11,2,54.48,0.73175,0.3465,0.29025,0.68475,1.607,0.45275,0.60225,0.68525
,,,,,,,,,,,,
1,10,12,2,57.4,0.98725,0.36075,0.2905,0.9645,1.06875,0.61825,0.6005,2.56025
,,,,,,,,,,,,
1,10,13,2,61.31,0.8695,0.383,0.35025,0.8285,0.40175,0.942,0.60075,0.69475
,,,,,,,,,,,,
1,10,14,2,64.83,0.7095,0.2985,0.3175,0.79775,0.3415,0.719,0.60275,0.6225
,,,,,,,,,,,,
1,10,15,2,67.86,0.75075,0.30975,0.32,0.687,0.32375,0.524,0.63325,0.59325
,,,,,,,,,,,,
1,10,16,2,69.31,1.0755,0.40775,0.34225,1.08,0.32275,0.419,0.70175,0.627
,,,,,,,,,,,,
1,10,17,2,68.9,2.19675,0.45375,1.30925,3.241,0.3315,0.279,0.794,0.6715
,,,,,,,,,,,,
1,10,18,2,66.15,2.44975,0.51575,3.741,1.5365,0.44325,0.39425,0.9065,0.61925
,,,,,,,,,,,,
1,10,19,2,64.15,2.2875,0.52775,1.73425,1.42175,0.49875,0.6445,0.875,0.7285
,,,,,,,,,,,,
1,10,20,2,62.53,2.0085,0.67425,1.726,1.59475,0.48275,0.47925,0.85275,1.99475
,,,,,,,,,,,,
1,10,21,2,61.51,1.19775,0.69825,0.9665,1.64125,0.50975,0.466,0.96075,1.5185
,,,,,,,,,,,,
1,10,22,2,61,1.5075,0.44375,0.34075,4.38175,1.026,0.3485,0.80925,1.82675
,,,,,,,,,,,,
1,10,23,2,61.25,1.07675,0.32375,0.47425,0.913,0.33225,0.29475,0.78175,1.26125
,,,,,,,,,,,,
1,11,0,3,61.53,0.8045,0.2275,0.29175,0.77625,0.32425,0.29275,0.67475,1.551
,,,,,,,,,,,,
1,11,1,3,60.01,0.787,0.2445,0.2695,0.9855,0.29225,0.2685,0.656,1.91225
,,,,,,,,,,,,
1,11,2,3,59.43,0.87475,0.206,0.278,0.73325,0.30125,0.27425,0.6485,0.594
,,,,,,,,,,,,
1,11,3,3,58.75,0.76475,0.22775,0.26125,0.761,0.33775,0.354,0.624,0.55375
,,,,,,,,,,,,
1,11,4,3,58.04,0.758,0.216,0.2745,0.715,0.2915,0.255,0.622,0.543
,,,,,,,,,,,,
1,11,5,3,57.83,1.021,0.2645,0.259,0.783,0.34475,0.38775,0.648,0.95225
,,,,,,,,,,,,
1,11,6,3,57.5,1.49175,0.22425,0.4375,1.09125,0.2835,0.8915,0.76425,1.82475
,,,,,,,,,,,,
1,11,7,3,57.84,1.835,0.27325,0.7765,1.408,2.26275,0.51975,0.744,0.58325
,,,,,,,,,,,,
1,11,8,3,58.5,2.2995,0.38325,0.374,0.82225,0.4635,0.52275,0.76825,1.305
,,,,,,,,,,,,
1,11,9,3,60.24,1.695,0.30825,0.3825,1.0915,0.305,0.326,0.73375,2.38825
,,,,,,,,,,,,
1,11,10,3,62.96,1.525,0.29325,0.44175,0.86275,0.34575,0.4195,0.74525,1.0995
,,,,,,,,,,,,
1,11,11,3,67.24,1.5585,0.36075,0.3705,1.32425,0.26425,0.4495,0.7655,0.80625
,,,,,,,,,,,,
1,11,12,3,69.21,1.3655,0.355,0.3105,1.09525,0.331,0.31975,0.7665,1.09075
,,,,,,,,,,,,
1,11,13,3,69.58,1.15675,0.721,0.359,0.52475,0.46725,0.27325,0.7285,0.91875
,,,,,,,,,,,,
1,11,14,3,66.3,0.7475,0.74725,1.0315,0.54,0.2535,0.29025,0.59925,0.632
,,,,,,,,,,,,
1,11,15,3,59.56,0.6255,0.31275,0.3345,0.62475,0.233,0.5515,0.62275,0.5645
,,,,,,,,,,,,
1,11,16,3,52.63,0.7365,0.314,0.3245,1.3095,0.233,1.064,0.64625,0.51775
,,,,,,,,,,,,
1,11,17,3,47.22,2.23425,0.39025,0.31025,1.41875,0.76825,0.46,0.94525,0.5265
,,,,,,,,,,,,
1,11,18,3,45.7,5.12775,0.71875,0.7675,1.443,0.2385,0.43175,1.02725,0.528
,,,,,,,,,,,,
1,11,19,3,46.31,2.52775,0.79975,2.58275,1.3635,2.092,0.61025,0.82075,0.54975
,,,,,,,,,,,,
1,11,20,3,47.45,3.38775,0.602,4.30575,1.48475,0.55975,0.6775,0.9005,2.4475
,,,,,,,,,,,,
1,11,21,3,46.98,1.75225,0.60875,2.2855,1.58475,2.14275,0.4435,0.7775,1.068
,,,,,,,,,,,,
1,11,22,3,46.23,1.14425,0.8975,1.248,4.6665,3.552,0.446,0.699,2.112
,,,,,,,,,,,,
1,11,23,3,45.2,1.0285,0.46975,0.27775,1.69725,1.713,0.35875,1.08375,2.9845
,,,,,,,,,,,,
1,12,0,4,43.74,0.704,0.34875,0.27875,0.73825,2.3375,0.3675,0.64,2.79325
,,,,,,,,,,,,
1,12,1,4,42.34,0.707,0.33375,0.30625,0.7415,3.47175,0.393,0.63525,2.96875
,,,,,,,,,,,,
1,12,2,4,40.63,0.70825,0.311,0.4355,0.7505,2.0295,0.36425,0.6165,1.58625
,,,,,,,,,,,,
1,12,3,4,39.18,0.6815,0.338,0.55675,0.7615,2.171,0.408,0.609,4.38975
,,,,,,,,,,,,
1,12,4,4,37.65,0.8475,0.37125,0.47225,0.72025,2.2645,0.355,0.61,2.82875
,,,,,,,,,,,,
1,12,5,4,36.59,0.91125,0.351,0.486,0.75875,3.2225,0.73375,0.64625,3.46675
,,,,,,,,,,,,
1,12,6,4,35.46,1.371,0.35625,0.584,1.1745,1.79125,0.7875,0.72025,2.035
,,,,,,,,,,,,
1,12,7,4,34.35,2.43,0.33125,0.75225,1.4855,3.7625,0.50975,0.701,3.058
,,,,,,,,,,,,
1,12,8,4,33.71,2.167,0.62775,0.7065,0.547,2.2535,0.79725,0.62275,4.3765
,,,,,,,,,,,,
1,12,9,4,36.85,2.21675,0.6745,0.4485,0.6095,2.025,0.9795,0.63025,1.68525
,,,,,,,,,,,,
1,12,10,4,40.36,1.8755,1.3555,1.0225,0.6565,0.69975,1.17425,0.6265,6.9435
,,,,,,,,,,,,
1,12,11,4,43.8,1.502,0.49275,1.7505,0.62825,0.64025,0.563,0.622,3.61525
,,,,,,,,,,,,
1,12,12,4,47.58,0.87125,0.527,1.742,0.8235,0.827,0.61,0.623,3.16225
,,,,,,,,,,,,
1,12,13,4,51.23,0.81825,0.33875,0.8215,0.97425,0.862,0.56125,0.624,3.50475
,,,,,,,,,,,,
1,12,14,4,53.51,0.8255,0.39775,0.3385,0.88275,0.49775,0.69,0.608,4.362
,,,,,,,,,,,,
1,12,15,4,54.76,0.83625,0.37575,0.31175,0.78625,0.32525,0.8065,0.70175,0.62975
,,,,,,,,,,,,
1,12,16,4,55.22,2.08025,0.333,0.3235,1.18625,0.83575,1.36675,0.9075,0.5075
,,,,,,,,,,,,
1,12,17,4,53.6,3.55975,0.4405,0.3765,1.274,0.305,2.267,0.7685,2.41725
,,,,,,,,,,,,
1,12,18,4,50.53,3.404,0.53475,0.4935,1.34625,0.49425,2.444,0.62225,0.48825
,,,,,,,,,,,,
1,12,19,4,46.27,2.33575,0.672,1.461,1.31225,0.742,1.2925,0.407,2.253
,,,,,,,,,,,,
1,12,20,4,44.17,2.7055,0.704,2.14725,1.49675,0.70975,1.21475,0.45075,0.494
,,,,,,,,,,,,
1,12,21,4,42.45,2.70975,1.40225,1.848,1.98225,0.733,0.7465,0.842,2.59875
,,,,,,,,,,,,
1,12,22,4,41.28,2.2225,0.80275,1.6945,4.786,2.19675,0.5675,0.48075,1.29675
,,,,,,,,,,,,
1,12,23,4,40.08,1.853,0.3515,1.33475,4.0635,2.00475,0.5005,0.30325,2.43525
,,,,,,,,,,,,
1,13,0,5,38.49,0.87025,0.38275,0.3055,4.03375,2.38825,0.516,0.28,2.99175
,,,,,,,,,,,,
1,13,1,5,37.12,0.68525,0.342,0.3715,2.32425,2.0235,0.45525,0.22175,2.66325
,,,,,,,,,,,,
1,13,2,5,35.72,0.77475,0.331,0.5155,0.78775,2.12575,0.469,0.27975,3.1715
,,,,,,,,,,,,
1,13,3,5,34.56,0.71875,0.3395,0.67625,0.651,2.07275,0.516,0.283,2.48475
,,,,,,,,,,,,
1,13,4,5,33.1,0.86675,0.351,0.444,0.77875,2.14875,0.451,0.28475,3.88825
,,,,,,,,,,,,
1,13,5,5,32.05,0.75425,0.36475,0.515,0.77575,3.80675,0.5185,0.275,2.17325
,,,,,,,,,,,,
1,13,6,5,31.65,1.27625,0.34325,0.56025,0.681,2.44025,1.14625,0.43925,4.3095
,,,,,,,,,,,,
1,13,7,5,31.35,0.702,0.36125,0.763,0.894,3.3715,1.30875,0.666,2.4785
,,,,,,,,,,,,
1,13,8,5,31.14,1.047,0.44625,0.49775,0.79225,1.5635,1.578,0.66075,3.50525
,,,,,,,,,,,,
1,13,9,5,34.15,1.61175,0.4635,0.40525,1.09575,1.9635,1.0545,0.9585,2.89675
,,,,,,,,,,,,
1,13,10,5,36.75,2.04375,0.40675,1.17925,1.13775,1.84925,0.76225,1.37025,2.217
,,,,,,,,,,,,
1,13,11,5,40.44,1.12575,0.429,0.57125,1.093,0.32075,0.6235,0.8605,3.2865
,,,,,,,,,,,,
1,13,12,5,43.76,2.29175,0.42875,0.4935,1.1215,0.45475,0.59075,0.9065,0.60775
,,,,,,,,,,,,
1,13,13,5,46.94,1.9465,0.47025,0.4955,1.4805,0.456,0.6325,0.856,2.47625
,,,,,,,,,,,,
1,13,14,5,49.91,1.7745,0.4365,0.454,1.39675,0.308,0.53075,0.749,0.65775
,,,,,,,,,,,,
1,13,15,5,51.42,1.98125,0.731,1.26,1.4085,0.24025,0.59,0.698,0.53025
,,,,,,,,,,,,
1,13,16,5,52.05,1.59775,0.7085,2.188,1.7265,0.8985,0.54375,0.8605,2.60675
,,,,,,,,,,,,
1,13,17,5,51.43,1.43725,0.5405,1.08125,1.03525,0.494,0.5525,0.87325,0.6835
,,,,,,,,,,,,
1,13,18,5,48.13,2.0175,0.6755,1.067,0.941,0.6985,0.58125,1.1625,2.2225
,,,,,,,,,,,,
1,13,19,5,43.85,2.18025,0.85325,0.87775,0.7055,0.6515,0.6,0.85075,1.30675
,,,,,,,,,,,,
1,13,20,5,41.29,2.25325,0.83,0.87175,0.73725,0.66375,0.685,0.8285,1.912
,,,,,,,,,,,,
1,13,21,5,39.69,2.3075,1.24475,0.7855,1.157,2.092,0.8525,0.7795,3.06275
,,,,,,,,,,,,
1,13,22,5,39.02,1.59875,0.973,0.66575,4.36675,1.88425,0.63025,0.70125,0.8645
,,,,,,,,,,,,
1,13,23,5,35.85,1.34125,0.8265,0.531,2.6095,2.67875,0.48575,0.4125,3.4115
,,,,,,,,,,,,
1,14,0,6,34.55,0.6415,0.432,0.47225,0.77975,1.99175,0.49075,0.25375,3.4765
,,,,,,,,,,,,
1,14,1,6,31.87,0.663,0.354,0.3915,0.7475,2.618,0.4485,0.252,2.0945
,,,,,,,,,,,,
1,14,2,6,31.44,0.66175,0.34675,0.57,0.79,3.01775,0.47325,0.24225,2.43425
,,,,,,,,,,,,
1,14,3,6,30.8,1.039,0.355,0.6315,0.7475,3.35375,0.4935,0.249,4.619
,,,,,,,,,,,,
1,14,4,6,30.62,0.82525,0.3525,0.56175,0.757,2.0845,0.49625,0.247,2.36675
,,,,,,,,,,,,
1,14,5,6,30.42,0.67975,0.368,2.8715,0.77725,4.25025,0.45225,0.27625,3.0195
,,,,,,,,,,,,
1,14,6,6,30.48,0.86225,0.38425,1.714,0.75575,3.47425,1.0205,0.49625,3.4585
,,,,,,,,,,,,
1,14,7,6,30.6,1.2235,0.4425,0.70175,0.9275,2.3905,0.7585,0.643,2.9055
,,,,,,,,,,,,
1,14,8,6,29.91,1.898,0.38775,0.549,1.1595,3.52775,1.13375,2.00275,3.0395
,,,,,,,,,,,,
1,14,9,6,37.41,0.78825,0.471,0.732,2.0525,2.21575,0.88325,1.484,3.76625
,,,,,,,,,,,,
1,14,10,6,42.3,0.71175,0.3685,0.7355,1.86325,0.2915,0.50575,0.64775,1.79225
,,,,,,,,,,,,
1,14,11,6,47.54,0.66225,0.4125,0.54975,3.3975,0.20125,0.4755,0.53925,1.17425
,,,,,,,,,,,,
1,14,12,6,51.65,1.77975,1.07925,0.53,1.6245,1.96075,0.4425,0.46025,0.5915
,,,,,,,,,,,,
1,14,13,6,56.06,2.3965,0.55425,0.55425,3.1775,0.497,1.2185,0.87275,0.516
,,,,,,,,,,,,
1,14,14,6,58.17,2.18375,0.3905,0.38875,1.2175,0.4005,0.4325,0.954,0.62025
,,,,,,,,,,,,
1,14,15,6,59.66,1.7815,0.61675,0.61125,1.309,1.36575,0.45525,0.77325,0.5235
,,,,,,,,,,,,
1,14,16,6,60.69,1.7115,0.542,0.979,1.148,0.522,0.5,1.24175,1.14125
,,,,,,,,,,,,
1,14,17,6,59.96,3.34,0.55075,1.721,3.017,2.44625,0.79625,0.9005,1.06325
,,,,,,,,,,,,
1,14,18,6,56.51,4.0775,0.6445,1.917,0.79275,1.1675,1.44325,0.98,0.57025
,,,,,,,,,,,,
1,14,19,6,51.31,2.5615,0.7455,1.95625,1.51775,2.443,0.6895,1.0355,3.46825
,,,,,,,,,,,,
1,14,20,6,48.03,4.455,0.395,2.044,1.7875,1.0825,0.832,3.761,4.017
,,,,,,,,,,,,
1,14,21,6,46.09,2.06675,0.8005,0.78875,1.705,0.522,0.57775,0.788,4.0415
,,,,,,,,,,,,
1,14,22,6,46.33,1.4555,0.544,0.68825,1.21275,0.54825,0.48075,0.8,1.7095
,,,,,,,,,,,,
1,14,23,6,45.55,1.47125,0.31525,0.57825,0.8835,0.632,0.46675,0.57525,3.1875
,,,,,,,,,,,,
1,15,0,0,44.18,0.90825,0.3155,1.699,0.81075,0.38375,0.461,0.36725,3.49675
,,,,,,,,,,,,
1,15,1,0,42.79,0.8735,0.3225,1.716,0.79925,2.06,0.428,0.3755,1.5865
,,,,,,,,,,,,
1,15,2,0,41.46,0.8475,0.29725,1.81125,0.785,1.79975,0.46475,0.3175,3.64125
,,,,,,,,,,,,
1,15,3,0,40.45,0.84375,0.32825,1.905,0.784,2.09675,0.48525,0.237,1.6695
,,,,,,,,,,,,
1,15,4,0,39.95,0.82075,0.25225,1.94775,0.80175,2.2585,0.4685,0.25875,4.046
,,,,,,,,,,,,
1,15,5,0,39.2,1.18,0.32825,1.8215,0.79675,2.14575,0.48325,0.29025,1.588
,,,,,,,,,,,,
1,15,6,0,38.83,1.1155,0.2645,1.971,0.779,1.75825,1.0075,0.5385,3.66725
,,,,,,,,,,,,
1,15,7,0,39.98,1.9295,0.31175,2.05375,1.0395,2.009,1.009,0.68,1.597
,,,,,,,,,,,,
1,15,8,0,41.47,2.2765,0.55775,1.9525,1.10725,3.5955,1.10875,0.81025,3.2935
,,,,,,,,,,,,
1,15,9,0,44.66,1.7765,0.41575,1.3235,2.88725,1.727,0.57875,0.834,1.7675
,,,,,,,,,,,,
1,15,10,0,51.04,1.79225,0.3,0.4425,1.1065,0.404,0.488,0.70225,2.0165
,,,,,,,,,,,,
1,15,11,0,56.94,1.978,0.3005,0.4725,1.07975,1.16225,1.48725,0.86025,1.27875
,,,,,,,,,,,,
1,15,12,0,62.06,1.98775,0.35975,0.65125,1.4795,0.8635,1.22525,1.01375,1.3585
,,,,,,,,,,,,
1,15,13,0,65.47,1.9865,0.319,0.8445,1.6255,0.82575,0.87675,0.87375,1.981
,,,,,,,,,,,,
1,15,14,0,66.27,2.00125,0.251,0.34525,1.57025,0.282,0.8875,0.83775,0.84825
,,,,,,,,,,,,
1,15,15,0,67.36,1.869,0.42725,0.3495,1.73475,0.28375,0.521,0.84125,0.93
,,,,,,,,,,,,
1,15,16,0,67.15,1.968,1.00025,1.8195,1.2245,0.2895,0.368,0.84875,1.00175
,,,,,,,,,,,,
1,15,17,0,66.44,3.54475,1.5205,0.4585,1.0305,0.29675,0.83675,0.90725,0.85775
,,,,,,,,,,,,
1,15,18,0,64.19,3.1115,1.29325,0.346,1.01025,0.57725,0.7755,0.8345,1.14525
,,,,,,,,,,,,
1,15,19,0,62.41,2.411,0.4105,0.33475,1.0835,0.478,0.7325,1.33225,2.83675
,,,,,,,,,,,,
1,15,20,0,60.68,2.48675,0.42775,1.205,1.43075,0.43975,0.92825,1.442,2.10575
,,,,,,,,,,,,
1,15,21,0,59.42,1.47625,0.80875,2.04,1.46975,0.41975,0.6205,0.91025,1.039
,,,,,,,,,,,,
1,15,22,0,45.75,1.35575,0.44425,2.09725,4.656,2.45125,0.45025,0.54125,1.1105
,,,,,,,,,,,,
1,15,23,0,40.34,1.103,0.3825,0.951,1.06725,0.4415,0.51625,0.2955,3.76975
,,,,,,,,,,,,
1,16,0,1,38.25,1.00775,0.428,0.28825,0.8235,1.98275,0.4475,0.28275,2.54975
,,,,,,,,,,,,
1,16,1,1,36.05,0.89325,0.441,0.32775,0.7745,2.28825,0.52225,0.229,1.5725
,,,,,,,,,,,,
1,16,2,1,32.88,0.726,0.33325,0.5435,0.767,3.25225,0.501,0.1785,5.4235
,,,,,,,,,,,,
1,16,3,1,31.83,0.71575,0.3475,0.5875,0.7835,2.036,0.57825,0.23475,2.9425
,,,,,,,,,,,,
1,16,4,1,30.18,0.7665,0.36225,0.55275,0.763,3.38275,0.5,0.27225,4.916
,,,,,,,,,,,,
1,16,5,1,28.59,0.965,0.34325,0.455,0.77525,4.3065,1.114,0.28325,5.93975
,,,,,,,,,,,,
1,16,6,1,27.74,1.29175,0.3855,0.59925,0.76925,2.6595,0.59875,0.6115,5.24475
,,,,,,,,,,,,
1,16,7,1,26.72,1.439,0.4025,0.72425,0.76625,2.99525,1.30825,0.645,4.79225
,,,,,,,,,,,,
1,16,8,1,26.53,1.64475,0.591,0.64925,0.99875,3.846,1.018,0.6935,5.07575
,,,,,,,,,,,,
1,16,9,1,26.23,2.288,0.523,0.80775,1.168,3.99175,0.9785,0.91125,5.502
,,,,,,,,,,,,
1,16,10,1,26.04,1.8225,0.65925,0.65125,1.22425,4.399,0.71675,0.9025,4.9155
,,,,,,,,,,,,
1,16,11,1,26.23,1.8165,0.4785,0.594,1.3815,3.6595,0.68775,0.67225,2.4235
,,,,,,,,,,,,
1,16,12,1,26.49,3.0335,0.96175,0.852,1.49775,4.479,1.0215,0.72775,5.727
,,,,,,,,,,,,
1,16,13,1,26.77,1.8965,0.4825,0.79575,1.49125,3.5555,0.669,0.81275,14.8045
,,,,,,,,,,,,
1,16,14,1,27.17,1.80575,0.46425,1.0905,1.49525,3.072,0.60975,0.8465,7.961
,,,,,,,,,,,,
1,16,15,1,28.07,2.0155,0.799,1.11475,1.545,1.21425,0.65125,0.8555,6.21825
,,,,,,,,,,,,
1,16,16,1,28.06,2.52975,0.738,0.808,1.3815,4.95925,0.97725,0.88675,5.73525
,,,,,,,,,,,,
1,16,17,1,28.39,3.007,0.58775,0.6795,1.79725,2.12175,1.09225,0.881,7.70725
,,,,,,,,,,,,
1,16,18,1,27.47,2.5955,0.8335,0.84475,1.76375,4.08175,1.2405,1.32725,4.58
,,,,,,,,,,,,
1,16,19,1,26.54,2.236,0.5685,1.10625,1.854,3.195,1.319,3.88675,4.7975
,,,,,,,,,,,,
1,16,20,1,26.63,2.0925,0.603,0.97525,2.61025,2.911,0.909,1.2225,6.65225
,,,,,,,,,,,,
1,16,21,1,26.95,1.33925,0.9765,1.12025,3.15825,3.69325,0.83525,0.944,11.81375
,,,,,,,,,,,,
1,16,22,1,27.46,1.538,1.0215,0.77325,2.896,4.30775,0.6185,0.9405,10.87275
,,,,,,,,,,,,
1,16,23,1,27.72,1.1745,0.5585,0.36425,1.80175,2.408,0.5445,0.50025,10.554
,,,,,,,,,,,,
1,17,0,2,26.59,1.1675,0.45225,0.344,1.2175,3.8435,0.59125,0.293,4.54325
,,,,,,,,,,,,
1,17,1,2,25.23,1.0015,0.37425,0.33525,0.9465,2.209,0.5605,0.279,2.738
,,,,,,,,,,,,
1,17,2,2,23.95,0.902,0.414,0.57825,0.8585,3.896,0.5845,0.374,4.39425
,,,,,,,,,,,,
1,17,3,2,22.05,1.22925,0.427,0.828,0.829,2.261,0.5785,0.273,4.64525
,,,,,,,,,,,,
1,17,4,2,20.32,1.07,0.433,0.68775,0.8335,5.11775,0.59575,0.3265,4.83925
,,,,,,,,,,,,
1,17,5,2,19.06,0.94325,0.41525,0.6205,0.9345,2.6135,1.04575,0.346,4.24325
,,,,,,,,,,,,
1,17,6,2,18,1.92825,0.41475,0.6355,1.27775,3.72275,0.734,0.52575,4.7075
,,,,,,,,,,,,
1,17,7,2,17.4,2.711,0.417,0.78675,1.36825,3.89,0.639,0.699,7.89225
,,,,,,,,,,,,
1,17,8,2,17.27,2.3075,0.5475,0.8005,1.67425,3.9095,1.211,0.63275,14.65225
,,,,,,,,,,,,
1,17,9,2,20.98,1.655,0.696,1.10525,4.5335,3.47225,0.784,0.3565,12.41325
,,,,,,,,,,,,
1,17,10,2,24.07,1.08825,0.61225,1.43475,4.20575,2.4615,0.63125,0.25475,4.13175
,,,,,,,,,,,,
1,17,11,2,27.31,1.76525,0.579,0.48625,4.61675,1.956,0.85375,0.33275,4.7225
,,,,,,,,,,,,
1,17,12,2,30.31,0.77075,0.4305,0.6005,2.162,1.8485,1.35075,0.484,3.423
,,,,,,,,,,,,
1,17,13,2,32.7,0.616,0.37625,0.5365,1.22625,0.44325,1.5255,0.3605,4.2435
,,,,,,,,,,,,
1,17,14,2,34.69,0.6805,0.34175,0.44075,1.1995,1.911,0.90275,0.2855,1.705
,,,,,,,,,,,,
1,17,15,2,36.09,0.65425,0.5105,0.44725,1.2275,0.95875,0.7555,0.62075,3.028
,,,,,,,,,,,,
1,17,16,2,36.62,0.8165,0.48075,0.408,1.56625,0.9555,0.60375,0.324,3.75825
,,,,,,,,,,,,
1,17,17,2,35.8,2.1945,0.5435,0.4945,1.1795,1.919,1.543,0.4895,2.0495
,,,,,,,,,,,,
1,17,18,2,33.68,3.415,0.573,0.79175,1.4285,1.477,0.80725,0.58425,4.48325
,,,,,,,,,,,,
1,17,19,2,31.37,2.269,0.64425,0.7385,1.79875,4.33625,0.6165,0.9445,3.318
,,,,,,,,,,,,
1,17,20,2,29.73,1.7525,0.54175,0.7575,1.6295,2.54725,0.63625,0.4375,4.2025
,,,,,,,,,,,,
1,17,21,2,29.24,1.32425,1.06475,0.7175,1.75625,4.362,0.81175,0.2985,4.48025
,,,,,,,,,,,,
1,17,22,2,28.86,1.6435,0.546,1.50475,4.31825,3.5575,0.65475,0.30375,3.99425
,,,,,,,,,,,,
1,17,23,2,28.21,1.14825,0.49875,1.875,4.58225,3.778,0.59575,0.32725,3.69875
,,,,,,,,,,,,
1,18,0,3,27.47,1.034,0.3925,1.74425,1.61275,3.857,0.6075,0.2685,3.3745
,,,,,,,,,,,,
1,18,1,3,27.61,1.13275,0.356,1.994,0.83925,3.4625,0.544,0.28925,3.85825
,,,,,,,,,,,,
1,18,2,3,28.5,0.77075,0.3795,1.48625,0.86775,3.809,0.54175,0.30725,3.69825
,,,,,,,,,,,,
1,18,3,3,28.77,1.13775,0.35375,0.64875,0.7725,3.73275,0.54475,0.34775,3.93825
,,,,,,,,,,,,
1,18,4,3,29.29,0.94375,0.369,0.79675,0.861,3.5005,0.59475,0.26475,4.42
,,,,,,,,,,,,
1,18,5,3,29.96,1.14025,0.37275,1.88975,0.851,2.4955,0.9415,0.30725,3.01075
,,,,,,,,,,,,
1,18,6,3,30.51,1.4225,0.35575,2.027,0.78875,3.53725,0.67175,0.695,4.2805
,,,,,,,,,,,,
1,18,7,3,30.74,2.3915,0.40525,0.9945,2.34225,3.86525,0.606,0.81775,2.7435
,,,,,,,,,,,,
1,18,8,3,31.28,2.83675,0.64,0.73925,3.98625,2.2805,1.003,0.625,4.88975
,,,,,,,,,,,,
1,18,9,3,31.84,1.833,0.561,0.61675,2.151,2.3535,0.735,0.58475,3.30525
,,,,,,,,,,,,
1,18,10,3,32.85,1.63525,0.44725,0.6355,1.62275,2.48775,0.66325,0.598,4.8355
,,,,,,,,,,,,
1,18,11,3,34.2,1.60125,0.41925,0.68875,1.674,3.3795,0.863,1.1465,1.62825
,,,,,,,,,,,,
1,18,12,3,36.51,1.97325,0.407,0.453,1.59025,2.537,0.5305,1.1425,3.3645
,,,,,,,,,,,,
1,18,13,3,39.49,1.37375,0.40075,0.7015,1.10925,1.849,0.5225,0.504,2.77375
,,,,,,,,,,,,
1,18,14,3,41.71,0.76475,0.3915,0.59075,1.0755,0.45375,0.5085,1.73375,1.59
,,,,,,,,,,,,
1,18,15,3,43.38,0.738,0.395,0.55525,1.21375,3.434,0.53125,2.24675,3.375
,,,,,,,,,,,,
1,18,16,3,44.34,0.70225,0.382,0.54125,1.19825,1.77,0.80275,0.91025,2.32375
,,,,,,,,,,,,
1,18,17,3,44.12,0.76725,0.54275,1.074,1.043,1.96125,1.05075,0.7775,1.60875
,,,,,,,,,,,,
1,18,18,3,43.7,2.076,0.43725,2.211,1.3865,2.0035,1.53275,3.6225,3.592
,,,,,,,,,,,,
1,18,19,3,43.31,2.24275,0.5285,2.27725,1.568,2.472,0.77325,1.029,1.94375
,,,,,,,,,,,,
1,18,20,3,42.54,2.24525,0.97675,4.80025,1.744,2.554,0.688,0.86275,3.16025
,,,,,,,,,,,,
1,18,21,3,41.67,1.4775,0.7515,2.83425,1.78025,2.55125,0.732,3.1965,3.188
,,,,,,,,,,,,
1,18,22,3,40.51,1.34475,0.55025,0.5635,7.22475,2.3955,0.6285,0.81625,3.44225
,,,,,,,,,,,,
1,18,23,3,39.46,0.798,0.434,0.282,3.94725,2.657,0.4525,0.599,2.73425
,,,,,,,,,,,,
1,19,0,4,39.35,0.833,0.45025,0.283,0.78975,2.98125,0.5075,0.2525,1.90875
,,,,,,,,,,,,
1,19,1,4,39.72,1.06275,0.36525,0.42525,0.7575,2.259,0.46775,0.25275,3.57575
,,,,,,,,,,,,
1,19,2,4,39.92,0.77725,0.37575,0.52975,0.728,2.11875,0.5355,0.3,0.78025
,,,,,,,,,,,,
1,19,3,4,39.96,0.73,0.334,0.50825,0.77475,3.28175,0.4735,0.302,3.90125
,,,,,,,,,,,,
1,19,4,4,40.02,1.09175,0.2885,0.39575,0.773,2.022,0.46675,0.2195,1.7155
,,,,,,,,,,,,
1,19,5,4,40.38,0.91,0.31425,0.45925,0.743,1.89325,0.912,0.625,2.52475
,,,,,,,,,,,,
1,19,6,4,40.47,1.28375,0.34175,0.612,0.91375,2.436,0.9635,0.85725,3.34375
,,,,,,,,,,,,
1,19,7,4,40.64,1.72775,0.2725,0.85375,1.13825,2.95475,0.57225,0.789,2.25875
,,,,,,,,,,,,
1,19,8,4,40.74,1.955,0.4305,0.63625,0.88075,2.18425,1.97825,0.9935,2.017
,,,,,,,,,,,,
1,19,9,4,41.57,2.09825,0.4945,0.5525,1.16975,0.84975,1.34825,0.75,5.1975
